player.givenName,player.surname,team.name,goals,behinds,goalAccuracy,goalAssists,disposals,kicks,handballs,contestedPossessions,uncontestedPossessions,totalPossessions,tackles,intercepts,rebound50s,disposalEfficiency,clangers,metresGained,scoreInvolvements,bounces
Luke,Edwards,West Coast Eagles,0,0,0.0,0,15,9,6,3,12,15,0,0,1,93.3,0,188,1,0
Ryan,Maric,West Coast Eagles,0,0,0.0,0,12,2,10,7,5,12,3,1,0,75.0,1,106,3,0
Jack,Williams,West Coast Eagles,0,2,0.0,1,12,7,5,6,6,12,3,0,1,66.7,1,157,5,0
Liam,Duggan,West Coast Eagles,0,0,0.0,0,20,11,9,3,17,20,2,5,4,75.0,2,323,6,0
Elijah,Hewett,West Coast Eagles,1,2,33.3,0,21,9,12,6,15,21,1,0,2,47.6,3,342,6,0
Tim,Kelly,West Coast Eagles,0,1,0.0,0,26,13,13,19,11,30,4,6,1,61.5,5,510,6,1
Dom,Sheed,West Coast Eagles,0,0,0.0,0,26,14,12,7,20,27,6,2,2,65.4,6,344,6,0
Xavier,O'Neill,West Coast Eagles,1,1,50.0,0,13,8,5,5,8,13,5,0,1,61.5,2,294,4,0
Jack,Petruccelle,West Coast Eagles,1,1,50.0,1,11,6,5,8,5,13,3,1,0,72.7,1,223,5,0
Alex,Witherden,West Coast Eagles,0,0,0.0,0,14,9,5,6,7,13,1,7,4,78.6,1,167,4,0
Rhett,Bazzo,West Coast Eagles,0,0,0.0,0,4,1,3,2,3,5,2,1,1,75.0,1,-4,0,0
Jamie,Cripps,West Coast Eagles,2,0,50.0,1,18,12,6,4,15,19,11,0,0,77.8,2,332,7,1
Brady,Hough,West Coast Eagles,0,0,0.0,0,13,8,5,2,10,12,1,3,0,92.3,0,193,4,0
Tom,Cole,West Coast Eagles,0,0,0.0,0,16,10,6,3,14,17,2,7,2,75.0,1,296,2,0
Jack,Darling,West Coast Eagles,1,0,50.0,1,18,10,8,12,7,19,6,3,1,72.2,5,371,5,0
Andrew,Gaff,West Coast Eagles,0,0,0.0,0,25,15,10,8,18,26,2,6,1,72.0,4,380,6,0
Jayden,Hunt,West Coast Eagles,1,1,50.0,0,25,15,10,5,21,26,3,4,5,72.0,5,421,9,2
Shannon,Hurn,West Coast Eagles,0,0,0.0,0,21,16,5,5,12,17,1,7,5,100.0,1,342,2,0
Campbell,Chesser,West Coast Eagles,0,0,0.0,0,11,5,6,2,9,11,1,1,0,81.8,1,98,3,0
Bailey J.,Williams,West Coast Eagles,0,0,0.0,0,23,9,14,18,5,23,4,7,2,65.2,8,350,1,0
Noah,Long,West Coast Eagles,1,1,50.0,0,13,4,9,9,4,13,3,2,0,69.2,1,129,4,0
Elliot,Yeo,West Coast Eagles,0,0,0.0,0,7,6,1,3,3,6,3,6,3,100.0,0,232,1,0
Oscar,Allen,West Coast Eagles,2,2,40.0,1,10,7,3,6,4,10,4,1,0,70.0,3,145,6,0
Robert,Hansen Jr,North Melbourne,0,1,0.0,0,4,1,3,1,3,4,2,0,0,75.0,0,36,3,0
Luke,McDonald,North Melbourne,0,0,0.0,0,5,2,3,0,5,5,4,1,1,100.0,1,45,2,0
Curtis,Taylor,North Melbourne,0,0,0.0,1,14,8,6,5,9,14,2,2,1,78.6,2,184,4,0
Luke,Davies-Uniacke,North Melbourne,1,0,100.0,1,30,16,14,12,20,32,6,0,5,76.7,5,566,6,0
Todd,Goldstein,North Melbourne,0,0,0.0,0,18,9,9,14,5,19,2,0,3,66.7,7,291,4,0
Jy,Simpkin,North Melbourne,0,0,0.0,0,20,10,10,7,11,18,3,2,2,85.0,4,319,6,3
Harry,Sheezel,North Melbourne,0,1,0.0,1,31,17,14,9,15,24,3,2,9,71.0,1,456,5,0
Darcy,Tucker,North Melbourne,0,0,0.0,1,17,13,4,7,10,17,1,2,2,47.1,2,504,5,1
Tristan,Xerri,North Melbourne,2,0,100.0,0,11,4,7,11,1,12,3,2,0,63.6,4,116,4,0
Lachie,Young,North Melbourne,0,0,0.0,0,12,7,5,5,7,12,6,6,3,83.3,3,278,1,0
Will,Phillips,North Melbourne,0,0,0.0,0,16,7,9,8,9,17,3,3,2,62.5,1,150,5,0
Nick,Larkey,North Melbourne,2,2,50.0,0,7,7,0,4,3,7,0,0,0,57.1,1,131,4,0
Eddie,Ford,North Melbourne,0,0,0.0,0,11,6,5,2,8,10,1,2,0,81.8,1,225,4,0
Aidan,Corr,North Melbourne,0,0,0.0,0,18,14,4,7,7,14,5,8,7,88.9,2,535,1,0
Paul,Curtis,North Melbourne,4,1,66.7,0,15,11,4,13,1,14,1,1,0,53.3,2,288,8,0
Kayne,Turner,North Melbourne,1,0,100.0,0,7,6,1,2,3,5,2,0,0,57.1,3,119,2,0
Ben,McKay,North Melbourne,0,0,0.0,0,11,8,3,5,7,12,3,9,4,90.9,2,207,1,0
Josh,Goater,North Melbourne,0,0,0.0,0,5,3,2,1,4,5,0,0,2,100.0,0,116,1,1
Jackson,Archer,North Melbourne,0,0,0.0,0,4,2,2,1,4,5,1,1,1,100.0,3,54,0,0
Tarryn,Thomas,North Melbourne,0,0,0.0,0,10,4,6,5,5,10,8,0,0,80.0,3,182,1,0
Bailey,Scott,North Melbourne,0,0,0.0,1,24,18,6,8,15,23,4,5,5,58.3,4,583,4,1
Jaidyn,Stephenson,North Melbourne,0,0,0.0,1,8,6,2,2,6,8,5,1,1,37.5,2,285,3,3
Jack,Ziebell,North Melbourne,0,0,0.0,0,8,6,2,5,2,7,2,5,2,87.5,1,139,0,0
Jake,Kelly,Essendon,0,0,0.0,0,14,6,8,3,11,14,2,2,1,92.9,0,168,5,0
Jye,Menzie,Essendon,0,1,0.0,1,8,4,4,5,4,9,1,1,0,75.0,1,129,4,1
Nic,Martin,Essendon,0,0,0.0,1,16,6,10,3,15,18,2,2,1,81.3,2,196,5,3
Ben,Hobbs,Essendon,0,0,0.0,0,17,12,5,10,7,17,3,1,2,64.7,8,347,3,1
Nik,Cox,Essendon,0,1,0.0,0,15,4,11,8,7,15,2,6,2,80.0,1,98,1,0
Jye,Caldwell,Essendon,0,1,0.0,0,11,6,5,4,8,12,4,1,0,81.8,2,192,3,0
Sam,Durham,Essendon,1,0,100.0,0,22,9,13,6,16,22,2,4,1,81.8,5,266,4,0
Mason,Redman,Essendon,1,0,100.0,0,22,17,5,5,18,23,3,7,7,86.4,0,535,4,1
Andrew,Phillips,Essendon,0,1,0.0,0,7,4,3,3,4,7,4,0,0,57.1,1,44,5,0
Brandon,Zerk-Thatcher,Essendon,0,0,0.0,0,17,12,5,7,10,17,2,10,5,82.4,0,239,3,0
Jayden,Laverde,Essendon,0,0,0.0,0,15,9,6,3,12,15,4,3,1,66.7,4,266,4,0
Peter,Wright,Essendon,1,3,25.0,1,13,7,6,8,6,14,0,2,0,69.2,0,221,6,0
Nick,Bryan,Essendon,0,0,0.0,1,8,3,5,7,1,8,2,1,1,87.5,1,35,3,0
Darcy,Parish,Essendon,1,0,100.0,0,33,17,16,17,17,34,2,2,1,60.6,6,486,13,0
Nick,Hind,Essendon,0,0,0.0,2,31,24,7,2,24,26,3,3,7,80.6,1,592,5,9
Archie,Perkins,Essendon,1,1,50.0,2,16,7,9,10,7,17,4,1,0,56.3,2,204,6,0
Kyle,Langford,Essendon,5,3,62.5,0,13,11,2,6,7,13,1,0,0,69.2,0,298,10,0
Matt,Guelfi,Essendon,0,1,0.0,0,7,3,4,3,2,5,2,3,0,28.6,2,82,2,0
Elijah,Tsatas,Essendon,0,1,0.0,0,14,10,4,3,8,11,2,0,0,50.0,1,244,3,0
Andrew,McGrath,Essendon,0,0,0.0,0,19,11,8,0,17,17,0,2,5,73.7,3,543,5,7
Zach,Merrett,Essendon,0,0,0.0,1,29,14,15,12,19,31,8,5,1,79.3,3,492,11,1
Alwyn,Davey Jnr,Essendon,0,0,0.0,0,1,0,1,1,0,1,1,0,0,100.0,0,-1,0,0
Dyson,Heppell,Essendon,0,0,0.0,0,23,14,9,6,14,20,6,4,5,73.9,3,326,5,1
Josh,Rotham,West Coast Eagles,0,0,0.0,1,18,13,5,1,16,17,0,3,3,88.9,4,371,3,0
Greg,Clark,West Coast Eagles,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
Tim,Kelly,West Coast Eagles,0,0,0.0,2,30,16,14,11,20,31,4,3,5,80.0,6,486,7,1
Jack,Williams,West Coast Eagles,1,0,100.0,0,8,4,4,3,5,8,0,0,0,100.0,3,109,1,0
Andrew,Gaff,West Coast Eagles,0,0,0.0,0,23,9,14,5,18,23,1,4,1,82.6,1,134,2,0
Elijah,Hewett,West Coast Eagles,1,0,100.0,0,13,9,4,5,6,11,1,3,2,53.8,4,246,1,0
Jeremy,McGovern,West Coast Eagles,0,0,0.0,0,12,10,2,3,6,9,0,4,5,91.7,1,282,2,0
Campbell,Chesser,West Coast Eagles,0,0,0.0,0,16,5,11,8,9,17,0,4,1,68.8,4,179,1,0
Xavier,O'Neill,West Coast Eagles,0,0,0.0,0,6,3,3,2,4,6,5,1,0,66.7,4,36,0,0
Bailey J.,Williams,West Coast Eagles,0,0,0.0,0,9,2,7,7,4,11,1,3,0,100.0,3,44,3,0
Tom,Cole,West Coast Eagles,0,0,0.0,0,21,13,8,3,18,21,1,7,4,71.4,4,320,1,1
Noah,Long,West Coast Eagles,0,0,0.0,0,14,6,8,3,11,14,2,1,0,85.7,2,171,2,0
Jamie,Cripps,West Coast Eagles,2,2,40.0,3,16,11,5,6,10,16,4,0,0,68.8,2,343,9,0
Luke,Edwards,West Coast Eagles,0,0,0.0,0,20,10,10,5,16,21,5,4,2,95.0,2,129,3,0
Elliot,Yeo,West Coast Eagles,0,0,0.0,0,15,12,3,4,8,12,3,5,5,93.3,1,348,3,3
Jack,Petruccelle,West Coast Eagles,1,1,50.0,1,13,8,5,5,7,12,2,0,1,69.2,2,280,5,1
Alex,Witherden,West Coast Eagles,0,0,0.0,0,22,18,4,5,14,19,4,5,6,81.8,2,384,3,0
Jayden,Hunt,West Coast Eagles,0,0,0.0,1,24,13,11,7,16,23,0,6,2,79.2,2,497,4,0
Liam,Duggan,West Coast Eagles,0,0,0.0,1,29,21,8,7,20,27,1,4,3,75.9,6,698,4,2
Brady,Hough,West Coast Eagles,0,0,0.0,0,13,9,4,0,13,13,0,1,2,92.3,1,179,3,0
Jack,Darling,West Coast Eagles,2,0,100.0,0,11,7,4,2,9,11,4,1,0,54.5,2,248,3,0
Ryan,Maric,West Coast Eagles,2,0,100.0,0,8,5,3,1,8,9,4,1,0,100.0,1,165,5,0
Oscar,Allen,West Coast Eagles,2,1,50.0,1,11,7,4,4,8,12,4,0,1,81.8,4,109,6,0
Will,Day,Hawthorn,0,1,0.0,0,29,15,14,14,15,29,3,5,2,75.9,5,369,6,1
Blake,Hardwick,Hawthorn,0,0,0.0,0,16,15,1,4,10,14,1,7,5,93.8,2,297,2,0
Jarman,Impey,Hawthorn,0,0,0.0,0,17,14,3,1,16,17,1,3,5,70.6,0,286,4,0
Jacob,Koschitzke,Hawthorn,1,0,50.0,1,9,5,4,6,4,10,3,1,0,88.9,1,97,6,0
Mitch,Lewis,Hawthorn,2,1,50.0,0,16,11,5,4,11,15,3,1,0,81.3,2,282,6,0
Connor,Macdonald,Hawthorn,0,1,0.0,1,18,13,5,7,12,19,3,3,2,83.3,1,348,3,0
Cam,Mackenzie,Hawthorn,0,1,0.0,0,3,2,1,1,2,3,0,1,0,33.3,0,60,1,0
Finn,Maginness,Hawthorn,0,0,0.0,0,6,3,3,1,5,6,2,2,0,100.0,1,55,2,0
Seamus,Mitchell,Hawthorn,0,0,0.0,0,8,7,1,0,7,7,1,0,1,75.0,1,178,2,0
Brandon,Ryan,Hawthorn,3,0,75.0,0,9,7,2,2,8,10,1,1,0,66.7,5,139,3,0
James,Blanck,Hawthorn,0,0,0.0,0,5,3,2,3,3,6,1,3,1,40.0,1,-9,1,0
Luke,Breust,Hawthorn,3,1,60.0,2,16,11,5,4,11,15,1,1,0,75.0,2,129,9,0
Jai,Newcombe,Hawthorn,1,1,50.0,0,28,9,19,10,19,29,5,2,1,75.0,2,271,7,0
James,Sicily,Hawthorn,0,0,0.0,3,37,24,13,8,27,35,1,11,4,89.2,1,515,5,2
Josh,Ward,Hawthorn,0,0,0.0,0,23,14,9,2,21,23,2,3,2,82.6,3,410,7,0
Jack,Scrimshaw,Hawthorn,0,0,0.0,0,20,11,9,7,13,20,1,6,0,85.0,1,145,3,3
Josh,Weddle,Hawthorn,1,0,100.0,0,18,12,6,2,16,18,2,2,2,77.8,2,400,4,0
James,Worpel,Hawthorn,0,1,0.0,0,23,12,11,9,13,22,6,1,2,82.6,2,264,6,0
Chad,Wingard,Hawthorn,0,0,0.0,1,26,12,14,9,17,26,2,1,0,69.2,5,286,7,0
Dylan,Moore,Hawthorn,2,0,100.0,1,22,16,6,8,13,21,3,3,3,81.8,1,304,9,0
Harry,Morrison,Hawthorn,2,0,100.0,0,21,15,6,5,14,19,3,4,0,71.4,3,379,6,0
Conor,Nash,Hawthorn,0,0,0.0,0,31,16,15,7,23,30,6,3,1,80.6,5,327,7,0
Ned,Reeves,Hawthorn,1,0,100.0,0,9,5,4,2,5,7,5,1,0,66.7,3,63,3,0
Taylor,Adams,Collingwood,0,1,0.0,1,13,5,8,6,7,13,4,0,0,69.2,2,146,5,0
Jordan,De Goey,Collingwood,2,0,100.0,0,17,7,10,6,13,19,5,1,0,82.4,3,353,4,0
Oleg,Markov,Collingwood,0,0,0.0,1,3,2,1,2,3,5,0,2,0,100.0,2,62,1,0
Beau,McCreery,Collingwood,1,0,50.0,1,11,7,4,5,6,11,4,1,0,72.7,0,299,5,2
Darcy,Moore,Collingwood,0,0,0.0,0,12,6,6,6,6,12,1,10,8,91.7,1,288,0,1
Nathan,Murphy,Collingwood,0,0,0.0,0,10,4,6,4,7,11,3,5,4,80.0,3,160,1,0
John,Noble,Collingwood,0,0,0.0,0,16,6,10,4,12,16,1,3,4,93.8,2,249,2,1
Scott,Pendlebury,Collingwood,1,0,100.0,1,23,14,9,8,12,20,7,3,1,69.6,3,439,4,0
Isaac,Quaynor,Collingwood,0,1,0.0,0,18,7,11,5,12,17,5,3,3,77.8,1,228,2,0
Steele,Sidebottom,Collingwood,0,0,0.0,1,21,17,4,3,18,21,3,2,6,66.7,1,400,2,0
Tom,Mitchell,Collingwood,0,0,0.0,0,11,3,8,3,9,12,5,0,2,63.6,3,19,0,0
Daniel,McStay,Collingwood,2,0,100.0,0,6,4,2,4,2,6,4,0,0,83.3,3,91,4,0
Brody,Mihocek,Collingwood,0,1,0.0,3,12,8,4,3,9,12,0,0,1,66.7,3,311,5,0
Brayden,Maynard,Collingwood,0,0,0.0,2,16,9,7,5,10,15,3,6,1,87.5,3,239,4,0
Darcy,Cameron,Collingwood,0,0,0.0,0,11,5,6,8,3,11,5,2,0,81.8,3,124,2,0
Nick,Daicos,Collingwood,1,0,100.0,0,5,4,1,1,2,3,3,1,0,80.0,0,77,2,0
Jamie,Elliott,Collingwood,3,1,75.0,0,11,7,4,5,6,11,3,2,0,72.7,1,195,6,0
Patrick,Lipinski,Collingwood,0,0,0.0,0,18,7,11,7,12,19,2,1,2,77.8,5,196,6,0
Jeremy,Howe,Collingwood,0,0,0.0,0,14,9,5,4,8,12,0,5,5,85.7,1,229,2,0
Jack,Crisp,Collingwood,0,1,0.0,0,27,15,12,10,17,27,3,5,3,66.7,6,547,6,0
Bobby,Hill,Collingwood,1,0,100.0,0,13,9,4,4,9,13,1,3,0,61.5,2,188,3,0
Ash,Johnson,Collingwood,0,1,0.0,0,6,6,0,4,3,7,1,1,0,50.0,3,105,3,0
Josh,Daicos,Collingwood,0,0,0.0,0,19,12,7,5,12,17,2,3,1,84.2,2,341,2,0
Toby,Bedford,GWS GIANTS,1,1,25.0,2,14,5,9,10,5,15,8,6,0,57.1,2,184,6,0
Callum M.,Brown,GWS GIANTS,2,0,66.7,0,13,9,4,5,8,13,2,1,0,76.9,3,202,3,0
Jack,Buckley,GWS GIANTS,0,0,0.0,0,11,7,4,10,3,13,2,9,2,90.9,0,187,1,0
Isaac,Cumming,GWS GIANTS,0,0,0.0,0,13,9,4,3,10,13,3,2,3,61.5,0,218,0,0
Harry,Himmelberg,GWS GIANTS,0,0,0.0,0,22,13,9,4,14,18,1,6,8,81.8,4,440,3,0
Connor,Idun,GWS GIANTS,0,0,0.0,0,9,2,7,5,6,11,1,6,2,88.9,1,62,1,0
Lachie,Ash,GWS GIANTS,0,1,0.0,0,28,24,4,5,20,25,0,10,6,71.4,3,627,6,0
Lachlan,Keeffe,GWS GIANTS,0,0,0.0,0,7,0,7,6,2,8,2,2,0,71.4,4,-26,3,0
Josh,Kelly,GWS GIANTS,0,2,0.0,0,23,13,10,9,12,21,1,4,3,60.9,3,365,3,0
Daniel,Lloyd,GWS GIANTS,1,0,100.0,1,12,6,6,7,4,11,3,5,1,75.0,2,336,3,2
Harry,Perryman,GWS GIANTS,0,0,0.0,0,19,14,5,8,12,20,0,9,3,63.2,5,326,2,0
Jake,Riccardi,GWS GIANTS,1,0,100.0,1,5,5,0,1,4,5,1,1,0,40.0,0,86,4,0
Sam,Taylor,GWS GIANTS,0,0,0.0,0,9,3,6,7,2,9,1,7,1,77.8,2,56,1,0
Callan,Ward,GWS GIANTS,1,0,100.0,0,26,15,11,7,16,23,5,5,2,73.1,3,258,2,0
Ryan,Angwin,GWS GIANTS,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0.0,1,4,0,0
Kieren,Briggs,GWS GIANTS,0,0,0.0,1,20,16,4,9,9,18,5,6,0,60.0,3,405,2,0
Stephen,Coniglio,GWS GIANTS,0,0,0.0,1,25,18,7,9,14,23,2,5,1,80.0,1,577,5,0
Nick,Haynes,GWS GIANTS,1,1,50.0,0,17,11,6,4,14,18,2,4,1,82.4,2,430,4,2
Jesse,Hogan,GWS GIANTS,2,1,50.0,1,14,8,6,5,10,15,0,0,0,64.3,7,210,5,0
Brent,Daniels,GWS GIANTS,0,2,0.0,0,18,11,7,6,9,15,6,2,1,44.4,5,264,4,1
Tom,Green,GWS GIANTS,0,0,0.0,0,38,16,22,20,17,37,10,6,3,57.9,7,396,8,0
Toby,Greene,GWS GIANTS,3,1,75.0,0,14,8,6,7,6,13,6,0,0,50.0,6,288,6,0
Lachie,Whitfield,GWS GIANTS,0,0,0.0,0,19,9,10,10,11,21,7,5,2,68.4,4,305,4,0
Joel,Amartey,Sydney Swans,2,0,100.0,0,3,2,1,1,2,3,2,0,0,100.0,1,61,3,0
Robbie,Fox,Sydney Swans,0,0,0.0,0,13,6,7,9,5,14,0,12,5,84.6,2,209,2,0
Isaac,Heeney,Sydney Swans,2,0,100.0,0,7,5,2,5,4,9,3,1,0,85.7,3,164,6,0
Tom,McCartin,Sydney Swans,0,0,0.0,0,10,3,7,6,4,10,1,8,4,80.0,1,150,1,0
Sam,Wicks,Sydney Swans,1,1,50.0,1,12,9,3,2,8,10,5,1,1,50.0,0,287,5,0
Errol,Gulden,Sydney Swans,2,2,50.0,0,32,25,7,6,25,31,7,2,3,65.6,9,677,8,0
Tom,Papley,Sydney Swans,1,0,50.0,1,18,16,2,9,5,14,1,2,1,55.6,8,416,6,1
Hayden,McLean,Sydney Swans,4,0,100.0,1,10,8,2,6,5,11,2,0,1,90.0,2,254,8,0
Callum,Mills,Sydney Swans,0,1,0.0,0,28,12,16,8,18,26,5,5,0,60.7,5,401,5,0
Luke,Parker,Sydney Swans,0,0,0.0,1,26,12,14,8,18,26,5,5,0,73.1,5,274,6,0
Harry,Cunningham,Sydney Swans,0,0,0.0,0,13,6,7,5,9,14,4,4,2,69.2,1,178,2,0
Oliver,Florent,Sydney Swans,1,0,100.0,0,12,10,2,5,7,12,5,4,5,58.3,6,384,2,0
Logan,McDonald,Sydney Swans,0,0,0.0,1,10,4,6,3,8,11,0,1,0,90.0,0,80,5,0
James,Rowbottom,Sydney Swans,0,0,0.0,0,24,15,9,17,8,25,7,10,4,54.2,4,466,4,0
Nick,Blakey,Sydney Swans,0,0,0.0,0,13,6,7,3,6,9,1,4,5,84.6,1,178,2,1
Braeden,Campbell,Sydney Swans,0,0,0.0,0,10,5,5,5,6,11,2,3,0,80.0,4,230,2,0
Ryan,Clarke,Sydney Swans,0,0,0.0,1,12,6,6,5,6,11,3,2,1,75.0,2,133,5,0
Tom,Hickey,Sydney Swans,0,0,0.0,0,13,8,5,9,5,14,3,0,2,84.6,2,245,4,0
Aaron,Francis,Sydney Swans,0,0,0.0,0,8,5,3,4,3,7,1,8,4,75.0,3,130,1,0
Will,Hayward,Sydney Swans,1,1,50.0,2,7,5,2,3,4,7,2,1,0,85.7,0,152,4,0
Jake,Lloyd,Sydney Swans,0,0,0.0,2,27,23,4,6,13,19,1,7,13,70.4,4,666,6,0
Dylan,Stephens,Sydney Swans,0,1,0.0,1,9,4,5,6,3,9,0,5,0,66.7,2,158,3,0
Chad,Warner,Sydney Swans,1,0,100.0,1,22,14,8,10,11,21,4,5,2,86.4,3,350,5,1
Marcus,Windhager,St Kilda,0,0,0.0,0,14,7,7,3,11,14,5,1,5,64.3,1,179,2,0
Mason,Wood,St Kilda,0,0,0.0,0,36,27,9,6,30,36,3,5,2,66.7,6,773,2,0
Josh,Battle,St Kilda,0,0,0.0,0,16,9,7,7,9,16,1,11,3,87.5,1,154,0,0
Dan,Butler,St Kilda,2,0,100.0,1,12,7,5,4,10,14,5,3,1,66.7,5,228,4,0
Ryan,Byrnes,St Kilda,0,0,0.0,1,12,8,4,4,7,11,3,3,2,58.3,3,250,2,0
Anthony,Caminiti,St Kilda,0,0,0.0,0,10,5,5,5,5,10,2,1,1,60.0,5,207,2,0
Hunter,Clark,St Kilda,0,0,0.0,0,20,13,7,5,13,18,10,1,1,65.0,4,289,3,0
Zaine,Cordy,St Kilda,0,0,0.0,0,7,2,5,4,4,8,2,6,1,100.0,0,57,0,0
Brad,Crouch,St Kilda,1,0,100.0,0,31,15,16,13,14,27,9,2,3,74.2,6,336,2,0
Jade,Gresham,St Kilda,0,1,0.0,0,17,7,10,8,9,17,3,4,0,70.6,2,154,4,0
Jack,Higgins,St Kilda,1,3,25.0,0,17,7,10,3,14,17,1,1,0,58.8,1,225,7,0
Bradley,Hill,St Kilda,0,0,0.0,1,21,13,8,4,18,22,1,1,4,81.0,4,250,3,0
Max,King,St Kilda,2,1,66.7,1,9,4,5,3,6,9,0,0,0,77.8,2,122,5,0
Rowan,Marshall,St Kilda,1,0,100.0,0,13,11,2,12,1,13,8,4,2,46.2,4,264,4,0
Mitch,Owens,St Kilda,0,0,0.0,0,20,14,6,12,8,20,2,2,2,60.0,2,393,2,0
Mattaes,Phillipou,St Kilda,1,0,100.0,0,8,4,4,4,4,8,2,0,0,50.0,1,176,2,0
Cooper,Sharman,St Kilda,0,0,0.0,1,11,4,7,5,6,11,1,1,0,90.9,1,158,2,0
Jack,Sinclair,St Kilda,0,0,0.0,1,23,17,6,6,12,18,4,5,5,78.3,3,363,4,1
Jack,Steele,St Kilda,0,0,0.0,1,11,6,5,6,5,11,10,6,1,81.8,6,181,1,0
Liam,Stocker,St Kilda,0,0,0.0,0,9,5,4,1,7,8,0,0,1,100.0,0,229,1,0
Nasiah,Wanganeen-Milera,St Kilda,0,0,0.0,0,22,14,8,5,14,19,0,5,3,81.8,2,299,3,1
Jimmy,Webster,St Kilda,0,0,0.0,0,17,9,8,4,13,17,3,4,3,88.2,1,146,0,0
Callum,Wilkie,St Kilda,0,0,0.0,0,23,17,6,7,14,21,4,8,6,78.3,4,438,2,0
Blake,Acres,Carlton,2,0,100.0,1,27,14,13,6,21,27,1,3,2,85.2,3,448,5,0
Alex,Cincotta,Carlton,0,0,0.0,0,17,8,9,7,9,16,1,5,2,70.6,2,278,1,0
Matthew,Cottrell,Carlton,0,2,0.0,0,18,13,5,7,13,20,0,3,0,66.7,2,218,9,0
Patrick,Cripps,Carlton,0,0,0.0,1,24,10,14,15,10,25,1,1,0,75.0,5,288,4,0
David,Cuningham,Carlton,1,0,100.0,0,18,8,10,5,11,16,4,1,0,66.7,4,245,3,1
Charlie,Curnow,Carlton,1,0,100.0,2,10,8,2,6,6,12,2,0,0,80.0,5,236,4,0
Ed,Curnow,Carlton,0,0,0.0,1,4,2,2,0,4,4,0,0,0,100.0,0,92,3,0
Tom,De Koning,Carlton,1,1,50.0,0,14,8,6,10,4,14,3,3,0,64.3,2,249,8,0
Sam,Docherty,Carlton,0,3,0.0,2,26,14,12,6,20,26,6,4,4,65.4,4,375,6,1
Paddy,Dow,Carlton,1,0,100.0,1,22,13,9,10,14,24,4,2,0,63.6,4,397,4,0
Zac,Fisher,Carlton,0,0,0.0,0,32,21,11,9,23,32,3,4,4,84.4,4,551,4,0
Lachie,Fogarty,Carlton,0,0,0.0,0,4,2,2,3,2,5,4,0,0,50.0,1,58,1,0
George,Hewett,Carlton,0,0,0.0,0,23,9,14,8,16,24,8,4,2,91.3,0,213,5,1
Oliver,Hollands,Carlton,0,0,0.0,0,20,9,11,10,11,21,6,4,2,65.0,2,316,2,0
Brodie,Kemp,Carlton,0,0,0.0,0,18,11,7,4,14,18,3,5,2,77.8,2,190,1,0
Caleb,Marchbank,Carlton,0,0,0.0,0,14,7,7,3,12,15,2,5,0,85.7,5,114,3,0
Jack,Martin,Carlton,1,0,100.0,0,15,6,9,7,8,15,3,1,1,100.0,1,88,3,0
Jesse,Motlop,Carlton,2,1,66.7,0,13,5,8,5,8,13,3,1,0,53.8,1,202,6,2
Nic,Newman,Carlton,0,0,0.0,0,35,26,9,10,23,33,3,10,6,88.6,4,623,4,1
Matthew,Owies,Carlton,1,2,25.0,1,11,6,5,2,9,11,2,0,0,45.5,3,192,5,1
Marc,Pittonet,Carlton,0,0,0.0,0,8,5,3,6,3,9,2,3,0,62.5,0,145,3,0
Adam,Saad,Carlton,0,0,0.0,0,11,9,2,2,8,10,1,3,3,72.7,1,286,1,5
Jacob,Weitering,Carlton,0,0,0.0,0,16,15,1,5,10,15,0,9,7,87.5,1,314,2,0
Billy,Frampton,Collingwood,0,0,0.0,0,13,10,3,0,12,12,0,4,2,76.9,3,235,3,0
Jack,Ginnivan,Collingwood,0,1,0.0,3,10,7,3,5,5,10,0,0,0,40.0,1,202,5,0
Bobby,Hill,Collingwood,1,0,100.0,2,16,12,4,4,11,15,3,2,0,81.3,0,289,8,1
Taylor,Adams,Collingwood,1,1,33.3,1,22,12,10,7,14,21,6,3,1,68.2,2,351,12,0
Darcy,Cameron,Collingwood,0,0,0.0,0,6,5,1,5,1,6,5,1,1,33.3,4,59,7,0
Jack,Crisp,Collingwood,0,0,0.0,0,23,15,8,7,14,21,5,4,3,65.2,5,400,5,0
Josh,Daicos,Collingwood,0,0,0.0,0,38,19,19,9,29,38,4,3,3,81.6,4,564,8,0
Jordan,De Goey,Collingwood,0,0,0.0,1,20,10,10,5,14,19,4,1,1,65.0,4,281,8,0
Jamie,Elliott,Collingwood,2,2,50.0,0,11,8,3,2,9,11,4,0,0,63.6,3,194,4,0
Will,Hoskin-Elliott,Collingwood,0,0,0.0,2,15,9,6,3,12,15,1,3,0,93.3,0,222,5,0
Jeremy,Howe,Collingwood,2,1,66.7,1,9,6,3,5,5,10,3,0,0,77.8,1,127,9,0
Patrick,Lipinski,Collingwood,0,0,0.0,1,25,12,13,13,11,24,8,3,2,64.0,3,385,7,0
Oleg,Markov,Collingwood,0,0,0.0,0,16,8,8,6,9,15,2,7,3,87.5,2,211,6,0
Brayden,Maynard,Collingwood,0,1,0.0,0,26,18,8,6,15,21,0,7,5,73.1,4,583,4,0
Beau,McCreery,Collingwood,2,1,66.7,1,10,7,3,0,10,10,8,0,0,70.0,0,200,7,1
